GENE COMMON gal1RG gal4RG gal80R gal1RG gal4RG gal80R
YPL179W SAL6 -0.036 0.242 0.075 3.24850e-01 5.85190e-05 2.72790e-01
YGR161C YGR161C -0.399 0.009 0.448 5.15150e-09 8.35100e-01 1.02910e-05
YML018C YML018C -0.123 -0.796 0.713 1.43930e-02 4.12470e-06 4.57790e-05
YAL030W SNC1 -0.050 0.027 0.003 1.87820e-01 5.53740e-01 9.53960e-01
YLL039C UBI4 -0.075 0.061 0.084 5.03030e-02 1.81010e-01 2.08570e-01
YMR260C TIF11 0.173 -0.328 0.168 1.40950e-03 2.79560e-05 2.61310e-02
YOR008C SLG1 0.007 0.042 -0.114 8.48150e-01 2.84810e-01 5.64520e-02
YLR281C YLR281C 0.022 0.129 0.030 9.17740e-01 6.76580e-01 9.15220e-01
YLR354C TAL1 -0.057 -0.005 -0.545 1.33150e-01 8.99340e-01 5.27810e-13
YNR029C YNR029C 0.142 -0.347 0.354 6.40500e-03 3.44890e-04 9.16360e-03
YGL202W ARO8 -0.305 -0.286 -0.536 4.26770e-07 4.23730e-05 3.89380e-13
YBR041W FAT1 -0.395 0.026 -0.523 1.09170e-08 6.92240e-01 6.38960e-10
YBR114W RAD16 -0.120 -0.483 -0.143 7.41810e-02 7.44360e-03 5.33000e-01
YBL010C YBL010C 0.135 -0.361 -0.078 1.15790e-01 1.61670e-02 7.45520e-01
YAR062W YAR062W 0.056 0.162 0.034 2.99150e-01 1.82780e-02 7.70200e-01
YDL192W ARF1 -0.098 -0.144 -0.067 3.53130e-02 1.43550e-02 3.35560e-01
YAL031C YAL031C -0.084 0.048 -0.040 2.34720e-01 5.67630e-01 7.01740e-01
YHR140W YHR140W -0.145 0.291 -0.243 7.20660e-02 4.27190e-04 1.40300e-01
YHR213W YHR213W -0.063 0.133 0.088 3.45300e-01 6.17660e-02 4.70270e-01
YGR234W YHB1 -0.189 0.190 -1.151 3.19030e-03 2.27640e-04 3.44890e-17
YGL203C KEX1 0.013 -0.240 0.235 7.37130e-01 4.12660e-04 4.59160e-02
YCR021C HSP30 -0.851 1.152 -1.312 6.21810e-11 6.77800e-11 1.45240e-18
YBR042C YBR042C -0.090 -0.622 0.470 3.39870e-02 5.14330e-07 1.77560e-05
YBR115C LYS2 0.150 -0.127 -0.125 9.17920e-02 4.16090e-01 5.71610e-01
YDR297W SUR2 -0.205 -0.100 -0.546 2.10560e-05 5.77330e-02 4.29130e-12
YLR427W YLR427W 0.038 -0.214 0.228 3.19580e-01 5.16070e-04 1.86430e-02
YHR141C RPL42B -0.359 -0.371 -0.139 7.74340e-07 2.52330e-06 1.29980e-02
YGR235C YGR235C 0.068 0.110 -0.139 1.30830e-01 4.25970e-02 7.93580e-02
YMR261C TPS3 -0.236 0.128 -0.488 2.33950e-04 8.47170e-02 1.09440e-03
YDR298C ATP5 -0.018 0.182 -0.352 5.93660e-01 2.67020e-04 5.15500e-09
YLR282C YLR282C 0.167 -0.076 0.185 6.69660e-01 3.56180e-01 1.21180e-01
YGL130W CEG1 0.164 -0.110 0.445 5.51580e-04 5.60690e-02 6.62840e-04
YLR355C ILV5 -0.068 -0.410 0.166 7.40000e-02 1.34950e-06 1.60930e-02
YLR428C YLR428C -0.000 0.000 0.000 8.93270e-01 9.99999e-01 9.99999e-01
YDL193W YDL193W -0.056 -0.001 0.053 1.67780e-01 9.79400e-01 5.22650e-01
YAL032C PRP45 -0.139 -0.033 0.255 1.09600e-01 6.12420e-01 2.48640e-02
YHR214W YHR214W -0.029 0.116 -0.002 5.28120e-01 1.76830e-02 9.70870e-01
YGR162W TIF4631 0.114 -0.677 0.364 1.78110e-02 8.24960e-07 3.70380e-04
YDR001C NTH1 -0.250 -0.110 -0.001 1.34480e-06 8.10030e-02 9.79400e-01
YML019W OST6 -0.171 0.004 -0.384 4.44310e-04 9.34930e-01 7.58130e-06
YGL131C YGL131C 0.229 0.178 0.281 2.22180e-03 4.95140e-01 6.85530e-02
YCR022C YCR022C -0.207 -0.236 0.000 1.10480e-01 1.78190e-01 8.65550e-01
YGL204C YGL204C -0.228 -0.107 0.069 2.61290e-04 2.52760e-01 6.85500e-01
YBR043C YBR043C 0.454 0.023 0.000 5.37300e-08 9.41780e-01 9.99999e-01
YBR116C YBR116C -0.299 0.700 0.170 6.83840e-04 1.96580e-09 1.35060e-01
YJR100C YJR100C -0.005 0.070 -0.173 9.01450e-01 1.75890e-01 6.75600e-02
YOR009W YOR009W -0.181 0.159 -0.358 5.21400e-05 1.89700e-03 1.11530e-06
YBL011W SCT1 0.039 -0.051 -0.033 3.05350e-01 2.99890e-01 6.99170e-01
YGR236C YGR236C -0.064 0.847 0.632 5.24350e-01 3.36620e-07 3.14850e-05
YBL012C YBL012C -0.054 -0.179 -0.268 3.63040e-01 8.31620e-02 2.00230e-01
YAR064W YAR064W -0.291 -0.183 0.100 7.17220e-03 3.02610e-01 7.37130e-01
YDL194W SNF3 0.139 0.333 0.449 1.80430e-02 3.39610e-02 1.13480e-02
YHR142W CHS7 -0.245 -0.062 -0.188 4.46050e-06 2.79950e-01 3.08370e-02
YHR215W PHO12 -0.371 -0.012 -0.434 2.48270e-03 8.07550e-01 5.70930e-07
YGR090W YGR090W -0.269 -0.503 0.046 2.38860e-06 1.29380e-03 6.76000e-01
YGR163W GTR2 0.093 -0.072 0.142 2.77640e-02 2.75730e-01 2.05150e-01
YOR220W YOR220W -0.183 0.113 0.056 1.08930e-04 2.54940e-02 3.54300e-01
YCR023C YCR023C -0.016 0.263 -0.343 7.12960e-01 7.96600e-06 2.39820e-03
YBR044C TCM62 -0.030 -0.050 0.117 5.80970e-01 4.58320e-01 3.45840e-01
YBR117C TKL2 0.000 0.000 0.000 8.23060e-01 8.56570e-01 9.99999e-01
YMR262W YMR262W -0.171 0.171 -0.215 3.18100e-04 2.15730e-03 3.58410e-02
YDR299W BFR2 0.518 -0.287 0.883 1.60820e-07 2.00330e-01 1.02360e-04
YLR283W YLR283W -0.050 -0.045 0.035 3.79600e-01 6.20380e-01 7.92310e-01
YLR356W YLR356W -0.204 0.206 -0.072 1.93940e-03 7.10330e-03 5.20960e-01
YLR429W CRN1 -0.087 -0.207 -0.011 1.95010e-02 3.26250e-04 8.52300e-01
YPR200C ARR2 -0.265 -0.124 0.000 4.47160e-02 6.02880e-01 9.99999e-01
YGR237C YGR237C -0.088 -0.111 -0.000 6.02880e-01 5.87670e-01 9.99999e-01
YOR221C MCT1 -0.144 -0.005 -0.183 5.64970e-04 9.23040e-01 6.71130e-03
YAL033W POP5 -0.194 -0.170 0.136 1.06140e-03 1.91910e-02 2.74930e-01
YMR190C SGS1 0.581 0.206 0.000 4.91180e-02 5.30200e-01 3.40650e-01
YLR284C ECI1 0.195 -0.148 0.716 5.23040e-03 2.15310e-01 3.92410e-04
YDR002W YRB1 -0.027 -0.302 0.017 5.31600e-01 4.56350e-05 7.97250e-01
YGL132W YGL132W -0.122 -0.252 -0.199 2.22840e-01 3.78740e-02 4.28340e-01
YGL205W POX1 1.456 0.667 1.112 4.64820e-12 1.22660e-04 2.61450e-07
YNL210W MER1 -0.228 -0.327 0.349 8.13030e-02 2.91940e-01 1.09370e-01
YJR101W YJR101W -0.039 -0.025 0.093 4.02340e-01 6.55800e-01 4.48410e-01
YDL195W SEC31 0.407 0.408 0.000 2.48920e-01 1.26410e-01 7.93290e-01
YAL034C YAL034C -0.278 0.497 -0.069 3.52100e-04 2.17760e-05 2.92080e-01
YHR070W YHR070W 0.058 -0.356 0.365 1.75110e-01 1.13970e-04 1.89010e-03
YHR143W YHR143W -0.123 -0.034 -0.394 3.28260e-03 4.69140e-01 2.93690e-06
YGR091W PRP31 0.115 -0.215 0.239 5.25350e-02 4.30190e-02 1.02380e-01
YHR216W YHR216W -0.157 -0.212 -0.246 2.86500e-04 7.82690e-03 7.93380e-04
YGR164W YGR164W -0.473 -0.527 -0.175 1.47750e-04 6.89440e-02 4.68290e-01
YCR024C YCR024C -0.050 -0.000 0.029 3.78570e-01 9.99999e-01 8.20760e-01
YBR045C GIP1 0.786 1.022 0.940 5.59110e-06 1.29450e-05 1.63890e-02
YMR263W YMR263W 0.229 -0.529 0.421 1.76190e-04 6.26770e-05 6.27950e-02
YNL211C YNL211C -0.233 -0.364 0.064 1.01230e-01 1.10850e-01 8.06500e-01
YJR102C YJR102C -0.003 0.039 -0.002 9.58820e-01 5.68020e-01 9.99999e-01
YLR357W RSC2 -0.076 -0.262 0.094 4.55360e-02 9.69080e-05 2.11180e-01
YHR144C DCD1 -0.121 -0.670 -0.358 5.13960e-02 1.35910e-04 3.20230e-01
YGR238C KEL2 0.000 0.000 0.000 9.99999e-01 9.45540e-01 9.99999e-01
YBL013W YBL013W 0.076 0.049 -0.261 6.01990e-01 7.55870e-01 2.74120e-01
YGL060W YGL060W -0.010 -0.216 0.247 8.75200e-01 4.16670e-02 1.02940e-01
YDR003W YDR003W -0.099 0.201 -0.003 1.94790e-02 1.60270e-03 9.70870e-01
YGL133W YGL133W 0.158 -0.212 -0.021 5.79810e-03 1.03990e-01 8.95260e-01
YLR358C YLR358C 0.249 -0.331 0.668 2.64710e-03 6.53020e-02 2.47680e-02
YBR118W TEF2 -0.074 -0.063 0.044 5.31250e-02 1.54970e-01 5.45560e-01
YBL014C RRN6 0.011 -0.412 0.194 8.67110e-01 9.31330e-04 2.17120e-01
YDL196W YDL196W 0.270 -0.163 0.214 3.40650e-01 7.12960e-01 3.38700e-01
YHR071W PCL5 -0.614 -0.670 -0.499 5.00650e-11 4.28110e-06 6.80540e-08
YHL040C ARN1 0.254 0.045 0.336 3.79090e-05 5.26400e-01 2.14150e-02
YGR092W DBF2 -0.066 -0.041 0.221 1.66220e-01 6.03330e-01 1.22270e-01
YPR201W ARR3 0.063 0.793 0.058 8.06500e-01 6.01430e-03 7.55870e-01
YGR165W YGR165W -0.013 0.008 -0.068 7.51030e-01 8.75200e-01 4.73130e-01
YGL061C DUO1 0.022 -0.599 0.108 8.73540e-01 5.32980e-03 7.77300e-01
YOR222W YOR222W -0.092 -0.223 -0.163 1.69650e-02 7.09570e-04 1.40750e-02
YCR025C YCR025C -0.231 -0.473 -0.125 4.71880e-02 1.61090e-01 3.31940e-01
YBR046C ZTA1 0.450 0.148 0.303 6.57040e-09 2.09370e-02 2.14010e-03
YMR191W YMR191W 0.326 0.408 0.481 6.56260e-06 4.20330e-08 6.27860e-06
YMR264W CUE1 0.000 0.000 0.000 9.99999e-01 9.99999e-01 9.99999e-01
YJR030C YJR030C -0.013 -0.016 -0.301 7.71950e-01 7.89410e-01 9.13960e-03
YDL197C ASF2 0.140 0.194 -0.004 3.49080e-03 3.48190e-03 9.70870e-01
YLR285W YLR285W 0.371 0.072 0.149 2.42720e-03 7.46300e-01 4.79790e-01
YHR145C YHR145C -0.258 0.067 -0.331 4.21930e-07 1.86300e-01 5.42080e-07
YGR239C PEX21 0.130 -0.075 0.159 3.79630e-02 2.65340e-01 2.12640e-01
YAL035W YAL035W 0.124 -0.315 0.357 5.29060e-03 1.31230e-04 1.01820e-04
YMR265C YMR265C -0.131 -0.161 0.000 4.05030e-01 1.76680e-01 9.99999e-01
YDR004W RAD57 0.052 -0.032 -0.042 2.89200e-01 6.78340e-01 7.31940e-01
YLR286C CTS1 -0.012 0.360 -0.401 7.37130e-01 1.64240e-07 2.43020e-10
YGL134W PCL10 0.138 -0.548 0.839 2.05770e-03 3.69770e-07 3.75950e-07
YGL207W SPT16 0.059 0.020 0.151 2.16410e-01 6.15200e-01 8.11690e-02
YNL212W YNL212W 0.196 0.214 -0.461 1.44130e-04 2.29820e-03 2.26110e-04
YBR119W MUD1 -0.034 0.003 0.017 5.13960e-01 9.64330e-01 8.83870e-01
YJR103W URA8 -0.103 0.090 -0.148 9.29110e-03 6.09510e-02 1.26550e-02
YAL036C YAL036C 0.047 -0.361 0.251 5.19610e-01 1.92390e-04 1.08440e-02
YHR072W ERG7 -0.008 -0.082 -0.082 8.41480e-01 1.33330e-01 3.19580e-01
YIL020C HIS6 -0.618 -0.529 -0.501 7.14680e-04 3.03070e-04 1.50440e-02
YHR218W YHR218W 0.046 -0.133 -0.149 2.69360e-01 2.67220e-02 9.45000e-02
YGR093W YGR093W 0.044 -0.348 0.398 3.52440e-01 2.85890e-04 1.39010e-02
YPR202W YPR202W -0.043 -0.063 -0.265 2.97510e-01 2.08570e-01 1.70080e-03
YGR166W KRE11 -0.151 -0.147 0.101 3.54890e-03 7.91630e-02 4.38580e-01
YOR150W MRPL23 -0.053 0.011 -0.053 1.88840e-01 8.09690e-01 5.02650e-01
YDR005C MAF1 -0.120 -0.105 -0.144 2.70970e-03 2.08280e-01 3.44010e-02
YOR223W YOR223W 0.030 0.127 0.104 4.38320e-01 8.85420e-03 2.78850e-01
YCR026C YCR026C 0.213 -0.000 0.000 6.41590e-01 3.60350e-01 3.78980e-01
YKR010C TOF2 0.216 -0.275 0.175 1.35190e-04 1.40440e-03 1.43190e-01
YMR192W YMR192W -0.094 -0.406 0.359 7.19780e-02 2.10540e-03 3.03440e-03
YNL140C YNL140C -0.056 -0.243 0.117 3.21710e-01 7.04290e-03 3.97900e-01
YJR031C GEA1 0.100 -0.156 0.124 3.32450e-01 4.28830e-01 7.55870e-01
YNL213C YNL213C 0.081 -0.327 0.426 2.12940e-01 2.95240e-03 7.97390e-03
YJR104C SOD1 -0.205 0.263 -0.134 1.08710e-05 1.76380e-05 2.83830e-02
YDL198C YHM1 -0.261 -0.153 -0.493 2.35650e-06 4.62630e-02 3.07140e-10
YLR359W ADE13 -0.746 -0.472 0.288 5.94050e-11 3.51130e-06 6.70140e-05
YPR130C YPR130C 0.080 -0.179 0.225 1.23480e-01 6.13940e-02 8.37460e-02
YBL015W ACH1 0.176 0.389 -0.428 2.87050e-03 1.67840e-07 1.37190e-08
YOR151C RPB2 0.070 -0.142 -0.138 8.26840e-02 1.93750e-02 1.22580e-01
YOR224C RPB8 -0.134 -0.304 0.112 9.56590e-03 3.52270e-05 1.16930e-01
YHL041W YHL041W -0.119 -0.192 -0.000 2.62410e-01 5.68020e-01 9.99999e-01
YGL062W PYC1 0.625 0.354 -0.114 4.06260e-08 3.29890e-05 3.21050e-01
YLR287C YLR287C 0.214 -0.778 0.503 2.28120e-04 2.21840e-06 4.41540e-02
YGL135W RPL1B -0.432 -0.225 -0.255 5.43800e-08 1.36590e-04 3.42930e-06
YGL208W SIP2 0.354 0.406 0.139 1.79950e-06 1.10690e-06 9.74980e-02
YBR047W YBR047W 0.265 -0.137 0.712 2.86640e-01 2.16910e-01 1.96180e-04
YAR068W YAR068W 0.122 0.137 -0.007 2.55240e-02 8.60350e-03 9.23040e-01
YHR073W YHR073W 0.042 -0.070 0.211 3.16510e-01 1.39030e-01 1.02170e-02
YHR146W YHR146W 0.173 -0.172 0.466 4.10010e-04 1.19560e-02 2.15520e-07
YHR219W YHR219W -0.062 -0.052 -0.230 1.12510e-01 2.71460e-01 3.18780e-04
YGR094W VAS1 -0.158 -0.239 -0.308 1.63960e-04 2.12030e-04 4.86090e-06
YPR203W YPR203W -0.004 -0.090 -0.323 9.17740e-01 1.44820e-01 4.19670e-03
YGR167W CLC1 0.015 -0.085 0.070 6.73100e-01 1.13650e-01 3.16670e-01
YDR006C SOK1 0.244 0.177 0.386 2.23070e-04 1.85880e-01 1.62340e-02
YGL136C YGL136C -0.066 0.100 -0.082 1.36120e-01 5.88800e-02 3.87530e-01
YCR027C RSG1 -0.060 -0.289 0.128 1.27010e-01 2.99640e-04 2.85090e-01
YOL120C RPL18A -0.409 -0.225 -0.620 1.72420e-07 3.02210e-04 3.89800e-09
YKR011C YKR011C 0.034 -0.091 0.207 5.15280e-01 2.68710e-01 3.17240e-02
YMR193W MRPL24 -0.308 -0.357 -0.220 2.19610e-06 2.38120e-06 5.26560e-05
YMR266W YMR266W -0.275 0.171 -0.747 1.50830e-06 1.06290e-03 2.84710e-14
YDL199C YDL199C 0.194 0.620 -0.111 1.53180e-03 6.93660e-07 3.33140e-01
YHR147C MRPL6 -0.042 0.159 -0.129 2.91650e-01 1.42430e-03 1.74870e-01
YPR131C YPR131C -0.096 -0.147 0.297 5.01430e-02 4.79050e-02 1.31310e-02
YGR095C RRP46 -0.021 -0.511 0.345 6.14740e-01 3.38310e-06 1.04020e-02
YGR168C YGR168C -0.065 -0.062 0.261 2.55800e-01 4.23230e-01 4.77910e-02
YOR152C YOR152C 0.072 0.449 -0.093 2.36840e-01 7.98930e-08 3.85210e-01
YBL016W FUS3 -0.178 -0.226 -0.006 1.43220e-04 5.74760e-04 9.38260e-01
YAL037W YAL037W -0.086 -0.445 0.127 3.58830e-01 2.23960e-03 7.75500e-01
YIL021W RPB3 0.180 -0.287 0.259 1.45880e-04 6.80900e-04 2.48830e-02
YHL042W YHL042W -0.137 -0.047 0.252 8.97230e-02 7.87490e-01 2.49040e-01
YLR288C MEC3 0.015 -0.208 -0.125 8.16240e-01 1.64100e-01 4.30800e-01
YGL063W PUS2 0.123 0.083 -0.442 1.26410e-01 4.01000e-01 6.07020e-03
YGL209W MIG2 -0.090 0.240 -0.042 1.27880e-01 1.93140e-04 6.96000e-01
YBR048W RPS11B -0.407 -0.372 -0.123 8.55200e-07 2.89940e-06 4.24960e-02
YNL141W AAH1 -0.263 -0.130 0.124 9.39930e-03 2.83550e-01 3.74710e-01
YNL214W PEX17 0.122 0.041 0.199 1.66000e-01 6.43130e-01 1.19180e-01
YJR032W CPR7 0.040 -0.588 0.502 4.43710e-01 1.15440e-03 5.67510e-03
YJR105W YJR105W -0.279 -0.240 -0.075 2.83540e-07 1.04960e-04 2.95290e-01
YBL017C PEP1 -0.134 0.047 0.502 1.41400e-01 8.83870e-01 6.46720e-02
YHR074W YHR074W -0.042 0.134 -0.003 3.95710e-01 3.20970e-02 9.79400e-01
YPR204W YPR204W 0.020 -0.060 -0.040 5.95390e-01 3.38350e-01 4.71700e-01
YGL064C YGL064C 0.129 -0.435 0.027 1.21700e-01 1.35590e-02 9.34930e-01
YOR225W YOR225W -0.025 -0.518 0.250 7.57500e-01 1.28570e-02 1.54020e-01
YCR028C FEN2 -0.026 0.209 0.309 5.76050e-01 5.66180e-04 1.21150e-03
YKR012C YKR012C -0.485 -0.415 0.088 3.50860e-07 2.49930e-04 6.92870e-01
YBR049C REB1 0.385 0.002 -0.042 7.08990e-08 9.70870e-01 6.94110e-01
YMR194W RPL36A -0.311 -0.360 -0.353 6.00640e-08 2.65820e-06 1.55370e-07
YMR267W PPA2 0.097 -0.086 0.052 2.47590e-02 1.31900e-01 6.50450e-01
YJR033C YJR033C -0.040 0.343 0.208 6.72520e-01 4.13700e-03 3.90090e-01
YHR075C YHR075C -0.114 0.054 0.140 1.89150e-02 4.21790e-01 2.10790e-01
YGR169C YGR169C -0.092 -0.156 -0.031 1.54020e-01 8.37460e-02 8.40180e-01
YOR226C ISU2 0.009 -0.378 0.261 8.42790e-01 6.41960e-05 3.43340e-02
YJL001W PRE3 -0.076 0.141 -0.075 5.73640e-02 4.98190e-03 1.95720e-01
YAL038W CDC19 -0.652 0.123 -0.453 1.31730e-10 1.03770e-01 1.54890e-07
YIL022W TIM44 0.047 -0.150 0.186 2.88060e-01 3.88060e-02 3.91730e-02
YMR268C PRP24 0.168 0.000 0.000 3.69500e-01 9.99999e-01 9.99999e-01
YHL043W ECM34 -0.051 -0.015 0.113 4.28830e-01 8.76890e-01 3.95930e-01
YPL100W YPL100W 0.132 0.089 0.175 3.95000e-03 9.14500e-02 9.07700e-02
YDR007W TRP1 -0.069 -0.036 -0.050 1.17570e-01 4.31540e-01 4.83930e-01
YGL137W SEC27 0.068 0.056 -0.171 9.34450e-02 1.88670e-01 1.31410e-02
YNL142W MEP2 0.131 -0.017 0.231 5.04030e-02 8.76890e-01 8.50670e-02
YNL215W YNL215W 0.386 0.399 0.222 6.20760e-07 3.88900e-07 4.92350e-02
YML090W YML090W 0.150 -0.047 0.396 1.97510e-01 8.97280e-01 9.67290e-02
YJR106W ECM27 -0.139 0.161 -0.006 2.18170e-03 3.13250e-03 9.49570e-01
YBL018C POP8 -0.140 -0.662 -0.033 1.72470e-01 2.69980e-03 9.23040e-01
YJL002C OST1 -0.185 -0.076 -0.070 6.35440e-05 7.98480e-02 1.81090e-01
YAL039C CYC3 0.050 0.306 -0.061 4.49200e-01 3.46650e-06 4.14450e-01
YIL023C YIL023C -0.161 0.166 -0.189 2.89050e-03 1.09710e-03 6.93080e-02
YHR148W IMP3 0.203 -0.693 0.533 2.28650e-03 1.81550e-03 5.35340e-03
YBR260C RGD1 0.205 -0.002 0.000 4.83930e-01 1.27720e-01 9.99999e-01
YPR132W RPS23B -0.242 -0.329 -0.065 7.76580e-06 5.16980e-06 2.95290e-01
YGR096W YGR096W -0.161 -0.138 0.001 2.93410e-03 8.34360e-02 9.99999e-01
YOR080W YOR080W 0.015 0.004 0.051 8.48150e-01 9.79400e-01 8.18490e-01
YGL065C ALG2 0.048 -0.003 -0.200 2.36610e-01 9.64330e-01 4.11940e-02
YOR153W PDR5 0.024 0.129 0.099 8.30180e-01 8.18390e-02 4.40110e-01
YGL138C YGL138C -0.310 -0.311 0.293 5.69520e-02 2.63040e-01 4.47360e-01
YOL122C SMF1 -0.442 -0.122 -0.449 1.00240e-08 1.26460e-02 1.54460e-07
YMR195W YMR195W -0.407 -0.171 -0.011 3.88770e-08 7.54110e-03 9.17740e-01
YNL143C YNL143C -0.227 -0.266 -0.192 1.46500e-04 1.13320e-01 2.25350e-01
YML091C RPM2 0.305 0.168 -0.259 2.10190e-05 8.99740e-03 3.75930e-02
YER066C-A YER066C-A -0.535 0.679 -0.942 7.60600e-09 2.45620e-04 1.87750e-12
YLR289W GUF1 0.145 -0.071 0.054 1.67660e-02 4.08210e-01 6.58510e-01
YHR149C YHR149C 0.204 -0.688 0.126 8.91060e-03 1.84800e-03 4.18450e-01
YPR060C ARO7 0.051 -0.899 0.455 2.95730e-01 6.69840e-07 7.78450e-02
YPR133C YPR133C 0.266 -0.074 0.488 3.32560e-05 1.96970e-01 8.09770e-05
YOR081C YOR081C -0.066 0.090 -0.391 9.27110e-02 8.52420e-02 1.33180e-06
YHL044W YHL044W -0.445 -0.115 0.229 7.19570e-04 5.57530e-01 1.38070e-01
YPL101W YPL101W 0.177 -0.215 0.296 5.04940e-04 3.29580e-03 7.25790e-03
YKR013W PRY2 -0.397 -0.356 0.048 1.08100e-05 7.63700e-06 4.26140e-01
YNL070W TOM7 -0.134 -0.086 -0.257 6.84700e-02 3.41710e-01 1.06680e-01
YNL216W RAP1 0.205 0.015 0.234 2.46920e-02 9.34930e-01 5.41550e-01
YJR034W PET191 0.017 0.021 0.143 8.50900e-01 8.37620e-01 5.23330e-01
YJR107W YJR107W -0.213 0.095 0.012 7.82270e-05 1.30490e-01 9.12770e-01
YHR076W YHR076W -0.006 -0.104 0.083 8.85690e-01 7.37590e-02 5.02340e-01
YIL024C YIL024C -0.091 -0.019 -0.175 1.90290e-01 8.36350e-01 2.71200e-01
YBR261C YBR261C -0.013 -0.542 0.277 7.69330e-01 9.61930e-05 3.71400e-02
YGR097W ASK10 -0.549 -0.358 -0.293 9.39790e-10 2.96240e-04 3.24150e-05
YOR154W YOR154W 0.339 -0.128 0.350 4.53440e-04 4.05710e-01 6.33540e-02
YPL102C YPL102C 0.095 -0.199 -0.007 2.87490e-01 2.39190e-01 9.79400e-01
YOL050C YOL050C 0.066 0.041 0.343 4.90540e-01 7.26160e-01 1.68240e-02
YOR227W YOR227W -0.269 0.456 -0.218 7.93260e-02 3.51610e-02 1.64760e-01
YKR014C YPT52 -0.189 0.049 -0.147 1.11950e-03 2.86360e-01 9.00580e-02
YNL144C YNL144C -0.144 0.242 -0.915 3.04550e-03 2.44480e-04 5.73730e-14
YMR269W YMR269W -0.064 -0.424 0.186 5.48140e-01 9.60060e-02 5.91930e-01
YML092C PRE8 -0.081 0.010 0.086 4.67600e-02 8.12930e-01 1.48070e-01
YHR077C NMD2 0.205 -0.074 0.220 3.54360e-04 1.55990e-01 6.48620e-03
YPR061C YPR061C 0.155 0.108 0.276 1.15770e-03 4.22790e-02 1.39540e-02
YGR098C ESP1 0.160 -0.045 -0.294 2.10080e-03 4.22510e-01 4.73140e-04
YOR082C YOR082C -0.210 -0.033 -0.152 6.08770e-02 9.05810e-01 6.61810e-01
YBL019W APN2 0.076 -0.053 0.064 1.00220e-01 4.06850e-01 5.29160e-01
YOR155C YOR155C -0.141 -0.045 -0.124 1.16690e-03 3.24350e-01 7.74000e-02
YOR228C YOR228C -0.025 0.298 0.309 9.34930e-01 3.20400e-01 2.58890e-01
YJL003W YJL003W 0.157 0.043 0.063 4.28330e-02 8.05450e-01 6.42100e-01
YMR197C VTI1 -0.573 0.000 0.000 3.01280e-02 9.99999e-01 9.99999e-01
YHL045W YHL045W -0.270 -0.220 -0.291 5.31600e-03 2.48920e-01 2.87780e-01
YGL066W YGL066W 0.114 -0.058 0.130 5.39510e-03 2.15110e-01 1.21340e-01
YDR009W GAL3 -0.111 -1.004 0.162 1.25700e-02 6.98340e-08 1.64980e-01
YGL139W YGL139W 0.106 -0.106 0.090 2.35340e-02 4.76020e-02 3.91370e-01
YOL123W HRP1 0.245 0.126 -0.036 9.84460e-06 5.01140e-03 5.94960e-01
YNL071W LAT1 -0.094 0.088 -0.257 2.06270e-02 3.86090e-02 4.55710e-05
YJR035W RAD26 0.282 0.064 0.584 5.38500e-02 8.65550e-01 1.51810e-02
YNL217W YNL217W -0.337 -0.308 -0.031 1.32300e-04 3.73540e-05 6.83090e-01
YJR108W YJR108W -0.284 -0.139 0.024 1.60630e-02 4.65490e-01 9.23040e-01
YDR220C YDR220C 0.077 -0.298 -0.000 6.45720e-01 4.76880e-01 8.99340e-01
YJL004C SYS1 -0.048 0.050 -0.003 3.55990e-01 3.44220e-01 9.79400e-01
YIL025C YIL025C -0.352 -0.455 -0.234 7.22940e-04 1.03510e-01 5.07120e-01
YPR134W MSS18 0.083 -0.071 0.114 7.23890e-02 2.20880e-01 2.24930e-01
YBR262C YBR262C -0.063 0.023 -0.098 1.58900e-01 6.70230e-01 4.79790e-01
YHL046C YHL046C -0.192 0.012 0.032 3.41250e-03 8.97280e-01 8.58030e-01
YPL103C YPL103C -0.173 -0.158 -0.407 2.20790e-04 1.81870e-02 3.66250e-03
YOL124C YOL124C 0.286 -0.246 0.820 3.62670e-06 4.69140e-01 2.22340e-03
YKR015C YKR015C 0.050 -0.137 0.034 4.46840e-01 2.30900e-01 7.99270e-01
YJR036C YJR036C -0.055 -0.041 0.114 3.67730e-01 7.65030e-01 3.65570e-01
YJR109C CPA2 -0.323 -0.000 -0.745 1.29170e-07 6.13810e-01 3.09810e-02
YOR156C NFI1 -0.255 0.222 -0.054 4.76010e-01 3.11410e-01 8.21910e-01
YPL030W YPL030W 0.113 -0.221 0.820 9.56070e-02 1.11180e-01 1.35290e-04
YGL067W YGL067W -0.191 -0.133 -0.324 3.60220e-04 2.93210e-02 1.86220e-03
YOL051W GAL11 0.171 0.055 0.111 1.83400e-03 3.39230e-01 3.09220e-01
YNL072W RNH35 0.181 0.087 -0.257 3.19840e-02 3.85420e-01 7.68950e-02
YNL145W MFA2 -0.764 -0.098 -1.237 3.14800e-11 5.33800e-02 1.19160e-10
YML093W YML093W 0.395 -0.949 0.753 5.14290e-06 4.38670e-06 1.43940e-03
YNL218W YNL218W 0.175 -0.206 0.221 6.98040e-03 2.46800e-01 1.35410e-01
YIL026C IRR1 0.181 -0.109 -0.161 4.97070e-02 1.28050e-01 2.07610e-01
YHR078W YHR078W -0.235 0.062 -0.176 3.01870e-06 1.73710e-01 4.97070e-02
YPR062W FCY1 -0.070 -0.145 -0.071 6.69070e-02 6.63700e-03 2.64960e-01
